,Price,Style,Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Price Sqr Ft,Last Sold Year,Last Sold For,Last Tax Assestment,Address,City,State,Zipcode,Property Type,Address Full,Days On Trulia
3930,"$169,900",3 Beds / 2 Baths,"1,478 sqft",-96.74084,32.76163,"5,763 sqft",3.0,2.0,2019.0,$115/sqft,,,," 3710 Cauthorn Dr Dallas, TX 75210 ",Dallas,TX,75210,,"3710 Cauthorn Dr, Dallas, TX 75210",23.0
3931,"$450,000",3 Beds / 3 Baths,"2,432 sqft",-80.83843,35.255756,"4,487 sqft",3.0,3.0,2016.0,$185/sqft,2016.0,"$370,500","$400,900"," 2614 Double Oaks Rd Charlotte, NC 28206 ",Charlotte,NC,28206,,"2614 Double Oaks Rd, Charlotte, NC 28206",
3932,"$85,000",3 Beds,"2,303 sqft",-84.57242,37.989395,5680 sqft,3.0,,,$37/sqft,,,," 4304 Steamboat Rd Lexington, KY 40514 ",Lexington,KY,40514,,"4304 Steamboat Rd, Lexington, KY 40514",
3933,"$422,580",3 Beds / 2.5 Baths,"2,891 sqft",-98.73143,29.456598,,3.0,2.5,,$146/sqft,,,," 2019 Sladen Hls San Antonio, TX 78253 ",San Antonio,TX,78253,,"2019 Sladen Hls, San Antonio, TX 78253",26.0
3934,"$985,000",4 Beds / 3 Baths,"2,580 sqft",-122.27611,47.55989,"7,200 sqft",4.0,3.0,1912.0,$382/sqft,2019.0,"$476,000","$626,000"," 4719 46th Ave S Seattle, WA 98118 ",Seattle,WA,98118,,"4719 46th Ave S, Seattle, WA 98118",
3935,"$459,900+",2 Beds / 2.5 Baths,"1,705 sqft",-96.77816,32.79508,,2.0,2.5,,$270/sqft,,,," Comal Plan in Swiss Ave Crossing by Centre Living Homes Dallas, TX 75204 ",Dallas,TX,75204,,"Comal Plan in Swiss Ave Crossing, Dallas, TX 75204",157.0
3936,"$689,000",4 Beds / 2 Baths,"2,200 sqft",-122.30909,47.584377,"6,000 sqft",4.0,2.0,1963.0,$313/sqft,2006.0,"$421,500","$642,000"," 2102 18th Ave S Seattle, WA 98144 ",Seattle,WA,98144,,"2102 18th Ave S, Seattle, WA 98144",2.0
3937,"$215,214",3 Beds / 2 Baths,"1,040 sqft",-112.18264,33.591846,"7,100 sqft",3.0,2.0,1974.0,,2017.0,"$185,000","$11,670"," 5721 W Altadena Ave Glendale, AZ 85304 ",Glendale,AZ,85304,,"5721 W Altadena Ave, Glendale, AZ 85304",18.0
3938,"$175,000",3 Beds / 2 Baths,"1,462 sqft",-95.94574,36.15715,"5,619 sqft",3.0,2.0,1910.0,$120/sqft,2007.0,"$90,000","$10,035"," 209 S College Ave Tulsa, OK 74104 ",Tulsa,OK,74104,,"209 S College Ave, Tulsa, OK 74104",8.0
3939,"$434,900",2 Beds / 2 Baths,"1,353 sqft",-80.12954,25.953087,,2.0,2.0,1988.0,$321/sqft,2014.0,"$360,000","$281,740"," 3600 Mystic Pointe Dr #1212 Aventura, FL 33180 ",Aventura,FL,33180,,"3600 Mystic Pointe Dr #1212, Aventura, FL 33180",180.0
3940,"$410,000",3 Beds / 4 Baths,"2,052 sqft",-76.92299,38.902176,"2,376 sqft",3.0,4.0,1977.0,$200/sqft,2019.0,"$228,100","$253,410"," 5230 Karl Pl NE Washington, DC 20019 ",Washington,DC,20019,,"5230 Karl Pl NE, Washington, DC 20019",
3941,"$550,000",2 Beds / 2 Baths,"1,200 sqft",-87.657394,41.8788,,2.0,2.0,2002.0,$458/sqft,,,," 1201 W Adams St #602 Chicago, IL 60607 ",Chicago,IL,60607,,"1201 W Adams St #602, Chicago, IL 60607",
3942,"$114,900",3 Beds / 1 Bath,894 sqft,-85.86807,38.110016,"10,642 sqft",3.0,1.0,1955.0,$129/sqft,,,"$66,180"," 5806 Alanadale Dr Louisville, KY 40272 ",Louisville,KY,40272,,"5806 Alanadale Dr, Louisville, KY 40272",7.0
3943,"$297,500",3 Beds / 3 Baths,"1,513 sqft",-116.31769,43.620285,2178 sqft,3.0,3.0,2020.0,$197/sqft,,,," 1447 N Pineview Ln Boise, ID 83713 ",Boise,ID,83713,,"1447 N Pineview Ln, Boise, ID 83713",12.0
3944,"$429,000",3 Beds / 2 Baths,"2,000 sqft",-81.26447,28.395735,0.26 acres,3.0,2.0,2006.0,$215/sqft,2014.0,"$311,500","$299,652"," 11843 Batello Ln Orlando, FL 32827 ",Orlando,FL,32827,,"11843 Batello Ln, Orlando, FL 32827",28.0
3945,"$119,000",,,-97.441376,27.80221,0.25 acres,,,,,,,," 4500 Up River Rd Corpus Christi, TX 78408 ",Corpus Christi,TX,78408,,"4500 Up River Rd, Corpus Christi, TX 78408",
3946,"$179,000",3 Beds / 1 Bath,864 sqft,-98.450806,29.437565,"5,401 sqft",3.0,1.0,1900.0,$207/sqft,,,," 2622 Dignowity Ave San Antonio, TX 78208 ",San Antonio,TX,78208,,"2622 Dignowity Ave, San Antonio, TX 78208",7.0
3947,"$1,275,000",5 Beds / 5.5 Baths,"6,484 sqft",-111.74796,33.596733,0.99 acres,5.0,5.5,1999.0,$197/sqft,2015.0,"$1,075,000","$80,420"," 15419 E Stardust Dr Fountain Hills, AZ 85268 ",Fountain Hills,AZ,85268,,"15419 E Stardust Dr, Fountain Hills, AZ 85268",5.0
3948,"$250,000",4 Beds / 2.5 Baths,"1,701 sqft",-99.44028,27.91702,"6,050 sqft",4.0,2.5,,$147/sqft,,,," 6012 Amir Dr Laredo, TX 78041 ",Laredo,TX,78041,,"6012 Amir Dr, Laredo, TX 78041",2.0
3949,"$750,000",3 Beds / 3 Baths,"2,199 sqft",-111.91223,33.513195,"4,020 sqft",3.0,3.0,1973.0,$341/sqft,2019.0,"$360,000","$31,100"," 7845 E Vista Dr Scottsdale, AZ 85250 ",Scottsdale,AZ,85250,,"7845 E Vista Dr, Scottsdale, AZ 85250",2.0
3950,"$184,900",3 Beds / 1 Bath,988 sqft,-87.754715,41.774677,,3.0,1.0,1945.0,$187/sqft,,,," 6458 S Lockwood Ave Chicago, IL 60638 ",Chicago,IL,60638,,"6458 S Lockwood Ave, Chicago, IL 60638",25.0
3951,"$581,900+",3 Beds / 3 Baths,"2,377 sqft",-96.556984,32.964306,1 acre,3.0,3.0,2017.0,$245/sqft,,,," Grand Whitehall - 3rd Car Garage Plan in Estates at Pleasant Valley by Grand Homes Sachse, TX 75048 ",Sachse,TX,75048,,"Grand Whitehall - 3rd Car Garage Plan in Estates at Pleasant Valley, Sachse, TX 75048",
3952,"$249,900",2 Beds / 2 Baths,"1,160 sqft",-87.80739,41.94602,0.74 acres,2.0,2.0,2004.0,$215/sqft,2015.0,"$212,500","$12,028"," 3630 N Harlem Ave #201 Chicago, IL 60634 ",Chicago,IL,60634,,"3630 N Harlem Ave #201, Chicago, IL 60634",43.0
3953,"$799,000",2 Beds / 3 Baths,"1,890 sqft",-80.1405,25.849445,,2.0,3.0,2012.0,$423/sqft,2013.0,"$675,000","$667,440"," 1910 Bay Dr #302 Miami Beach, FL 33141 ",Miami Beach,FL,33141,,"1910 Bay Dr #302, Miami Beach, FL 33141",180.0
3954,"$339,000",3 Beds / 1.75 Baths,"2,372 sqft",-119.779366,36.812782,"9,975 sqft",3.0,1.75,1953.0,$143/sqft,2019.0,"$170,000","$79,472"," 489 E San Bruno Ave Fresno, CA 93710 ",Fresno,CA,93710,,"489 E San Bruno Ave, Fresno, CA 93710",4.0
3955,"$63,005+",3 Beds / 2 Baths,"1,248 sqft",-86.34197,39.79669,121.25 acres,3.0,2.0,1971.0,$50/sqft,,,," 10299 Montpelier St. Lot 736 Plan in Avon Lakes Estates by Meritus MHC Indianapolis, IN 46234 ",Indianapolis,IN,46234,,"10299 Montpelier St. Lot 736 Plan in Avon Lakes Estates, Indianapolis, IN 46234",43.0
3956,"$725,000",2 Beds / 2 Baths,,-77.03971,38.92335,,2.0,2.0,2020.0,,,,," 1719 Euclid St NW #4 Washington, DC 20009 ",Washington,DC,20009,,"1719 Euclid St NW #4, Washington, DC 20009",
3957,"$254,900",2 Beds / 2 Baths,"1,128 sqft",-80.354256,25.817411,,2.0,2.0,1990.0,$226/sqft,2005.0,"$262,000","$173,000"," 4738 NW 97th Ct #84 Doral, FL 33178 ",Doral,FL,33178,,"4738 NW 97th Ct #84, Doral, FL 33178",44.0
3958,"$74,995",4 Beds / 1 Bath,"1,069 sqft",-78.8108,42.89079,"3,120 sqft",4.0,1.0,1890.0,$70/sqft,2013.0,"$21,500","$39,000"," 86 Moreland St Buffalo, NY 14206 ",Buffalo,NY,14206,,"86 Moreland St, Buffalo, NY 14206",
3959,"$78,000",4 Beds / 1 Bath,"1,242 sqft",-97.36129,35.48177,"6,098 sqft",4.0,1.0,1963.0,$63/sqft,2003.0,"$33,000","$4,216"," 1308 McDonald Dr Oklahoma City, OK 73130 ",Oklahoma City,OK,73130,,"1308 McDonald Dr, Oklahoma City, OK 73130",
3960,"$430,710",4 Beds / 3 Baths,"2,197 sqft",-119.81274,39.599293,,4.0,3.0,2019.0,$196/sqft,,,," 445 Scenic Ridge Dr #80 Reno, NV 89506 ",Reno,NV,89506,,"445 Scenic Ridge Dr #80, Reno, NV 89506",39.0
3961,"$192,500",3 Beds / 1 Bath,"1,450 sqft",-117.3752,47.71162,"6,600 sqft",3.0,1.0,1951.0,$133/sqft,2019.0,"$63,500","$101,900"," 2317 E Central Ave Spokane, WA 99208 ",Spokane,WA,99208,,"2317 E Central Ave, Spokane, WA 99208",
3962,"$363,000",2 Beds / 2 Baths,913 sqft,-118.1234,33.77645,3.39 acres,2.0,2.0,1970.0,$398/sqft,2015.0,"$312,500","$331,627"," 5585 E Pacific Coast Hwy #154 Long Beach, CA 90804 ",Long Beach,CA,90804,,"5585 E Pacific Coast Hwy #154, Long Beach, CA 90804",33.0
3963,"$329,900",3 Beds / 4 Baths,"1,840 sqft",-95.36366,29.73896,1454 sqft,3.0,4.0,2020.0,$179/sqft,,,," 2212 McGowen St Houston, TX 77004 ",Houston,TX,77004,,"2212 McGowen St, Houston, TX 77004",4.0
3964,"$279,000",3 Beds / 3 Baths,"1,981 sqft",-81.67092,41.27969,"7,187 sqft",3.0,3.0,2004.0,$141/sqft,2017.0,"$244,442","$85,540"," 552 Cornell Dr Broadview Heights, OH 44147 ",Broadview Heights,OH,44147,,"552 Cornell Dr, Broadview Heights, OH 44147",13.0
3965,"$599,900",2 Beds / 2 Baths,"1,045 sqft",-76.99413,38.894566,392 sqft,2.0,2.0,2016.0,$574/sqft,2017.0,"$564,900","$578,510"," 819 D St NE #1 Washington, DC 20002 ",Washington,DC,20002,,"819 D St NE #1, Washington, DC 20002",6.0
3966,"$593,801",4 Beds / 3.5 Baths,"2,804 sqft",-96.76851,33.066193,"6,436 sqft",4.0,3.5,,$212/sqft,,,," 6704 Windham Way Plano, TX 75023 ",Plano,TX,75023,,"6704 Windham Way, Plano, TX 75023",14.0
3967,"$875,000",1 Bed / 2 Baths,"1,147 sqft",-80.123085,25.899172,,1.0,2.0,2007.0,$763/sqft,2011.0,"$710,000","$789,186"," 10295 Collins Ave #514 Bal Harbour, FL 33154 ",Bal Harbour,FL,33154,,"10295 Collins Ave #514, Bal Harbour, FL 33154",3.0
3968,"$950,000",4 Beds / 5 Baths,"4,567 sqft",-77.54133,37.57018,0.86 acres,4.0,5.0,1995.0,$208/sqft,,,"$843,600"," 6421 River Rd Henrico, VA 23229 ",Henrico,VA,23229,,"6421 River Rd, Henrico, VA 23229",
3969,"$265,000",3 Beds / 2 Baths,"11,000 sqft",-118.26949,33.86923,71.48 acres,3.0,2.0,1979.0,$24/sqft,,,"$19,076"," 17701 Avalon Blvd #218 Carson, CA 90746 ",Carson,CA,90746,,"17701 Avalon Blvd #218, Carson, CA 90746",23.0
3970,"$55,000",4 Beds / 2 Baths,"1,408 sqft",-81.758995,41.468792,"2,625 sqft",4.0,2.0,1915.0,$39/sqft,2018.0,"$44,500","$6,830"," 3078 W 105th St Cleveland, OH 44111 ",Cleveland,OH,44111,,"3078 W 105th St, Cleveland, OH 44111",27.0
3971,"$1,075,000",5 Beds / 5 Baths,"4,428 sqft",-80.31341,25.604689,0.46 acres,5.0,5.0,1983.0,$243/sqft,2001.0,"$465,000","$551,070"," 7460 SW 179th St Palmetto Bay, FL 33157 ",Palmetto Bay,FL,33157,,"7460 SW 179th St, Palmetto Bay, FL 33157",12.0
3972,"$105,000",2 Beds / 1 Bath,930 sqft,-93.631134,41.632122,"5,850 sqft",2.0,1.0,1920.0,$113/sqft,2013.0,"$81,500","$73,200"," 3922 10th St Des Moines, IA 50313 ",Des Moines,IA,50313,,"3922 10th St, Des Moines, IA 50313",16.0
3973,"$279,000",2 Beds / 2 Baths,"1,242 sqft",-75.179634,39.92598,658 sqft,2.0,2.0,1920.0,$225/sqft,2019.0,"$131,500",$0," 2014 Mercy St Philadelphia, PA 19145 ",Philadelphia,PA,19145,,"2014 Mercy St, Philadelphia, PA 19145",32.0
3974,"$819,000",1 Bed / 1 Bath,"1,083 sqft",-73.986176,40.77592,1.63 acres,1.0,1.0,1964.0,$756/sqft,,,"$61,359,300"," 140 W End Ave #12B New York, NY 10023 ",New York,NY,10023,,"140 W End Ave #12B, New York, NY 10023",43.0
3975,"$129,900",4 Beds / 2 Baths,"1,256 sqft",-86.83368,33.487988,"7,029 sqft",4.0,2.0,1957.0,$103/sqft,2013.0,"$4,000","$8,140"," 100 8th Ct SW Birmingham, AL 35211 ",Birmingham,AL,35211,,"100 8th Ct SW, Birmingham, AL 35211",13.0
3976,"$159,900",2 Beds / 2 Baths,"1,068 sqft",-83.03624,40.020584,,2.0,2.0,1969.0,$150/sqft,2019.0,"$70,000","$32,660"," 879 Manor Ln #C Columbus, OH 43221 ",Columbus,OH,43221,,"879 Manor Ln #C, Columbus, OH 43221",
3977,"$229,000",3 Beds / 2 Baths,"2,052 sqft",-96.7325,32.91347,4138 sqft,3.0,2.0,1977.0,$112/sqft,,,," 9603 Baseline Dr Dallas, TX 75243 ",Dallas,TX,75243,,"9603 Baseline Dr, Dallas, TX 75243",28.0
3978,"$249,900",4 Beds / 2 Baths,"1,320 sqft",-76.15376,36.858532,7405 sqft,4.0,2.0,1961.0,$189/sqft,2019.0,"$172,350","$145,900"," 633 De Laura Ln Virginia Beach, VA 23455 ",Virginia Beach,VA,23455,,"633 De Laura Ln, Virginia Beach, VA 23455",34.0
3979,"$289,750",2 Beds / 1.75 Baths,"1,582 sqft",-111.653725,33.36916,"10,276 sqft",2.0,1.75,1994.0,$183/sqft,2000.0,"$141,000","$18,800"," 2545 S Zinnia Mesa, AZ 85209 ",Mesa,AZ,85209,,"2545 S Zinnia, Mesa, AZ 85209",
3980,"$799,000",4 Beds / 3 Baths,"3,000 sqft",-73.880196,40.662354,"3,000 sqft",4.0,3.0,1925.0,$266/sqft,2017.0,"$630,000","$19,068"," 811 Ashford St Brooklyn, NY 11207 ",Brooklyn,NY,11207,,"811 Ashford St, Brooklyn, NY 11207",3.0
3981,"$38,500",4 Beds / 2 Baths,"1,824 sqft",-87.96133,43.036972,"4,182 sqft",4.0,2.0,1900.0,$21/sqft,,,"$74,500"," 3805 W Michigan St Milwaukee, WI 53208 ",Milwaukee,WI,53208,,"3805 W Michigan St, Milwaukee, WI 53208",
3982,"$309,900",3 Beds / 2 Baths,"2,040 sqft",-78.51209,35.84088,0.33 acres,3.0,2.0,2017.0,$152/sqft,2017.0,"$280,000","$233,567"," 7407 Randshire Way Raleigh, NC 27616 ",Raleigh,NC,27616,,"7407 Randshire Way, Raleigh, NC 27616",36.0
3983,"$287,000",3 Beds / 3 Baths,"1,335 sqft",-80.33758,25.678883,,3.0,3.0,2013.0,$215/sqft,,,," 8800 SW 97th Ter #207 Miami, FL 33176 ",Miami,FL,33176,,"8800 SW 97th Ter #207, Miami, FL 33176",129.0
3984,"$120,000",3 Beds / 1 Bath,996 sqft,-80.9851,35.20047,0.96 acres,3.0,1.0,1953.0,$120/sqft,1999.0,"$47,000","$107,700"," 4703 Sadler Rd Charlotte, NC 28278 ",Charlotte,NC,28278,,"4703 Sadler Rd, Charlotte, NC 28278",101.0
3985,"$489,600",1 Bed / 2 Baths,990 sqft,-105.04429,39.77809,,1.0,2.0,2019.0,$495/sqft,,,," 4485 Tennyson St #2 Denver, CO 80212 ",Denver,CO,80212,,"4485 Tennyson St #2, Denver, CO 80212",12.0
3986,"$462,000",3 Beds / 3 Baths,"1,560 sqft",-105.00419,39.83774,4051 sqft,3.0,3.0,2020.0,$296/sqft,,,," 7891 Navajo St Denver, CO 80221 ",Denver,CO,80221,,"7891 Navajo St, Denver, CO 80221",9.0
3987,"$200,000",4 Beds / 3 Baths,"1,957 sqft",-80.946045,35.267525,0.29 acres,4.0,3.0,1972.0,$102/sqft,2000.0,"$120,000","$149,500"," 6300 Eagle Peak Dr Charlotte, NC 28214 ",Charlotte,NC,28214,,"6300 Eagle Peak Dr, Charlotte, NC 28214",19.0
3988,"$60,000",,,-80.1633,36.131634,"10,454 sqft",,,,,,,"$42,100"," 468 Spring Lake Farm Cir Winston Salem, NC 27101 ",Winston Salem,NC,27101,,"468 Spring Lake Farm Cir, Winston Salem, NC 27101",8.0
3989,"$82,000",2 Beds / 2 Baths,"1,206 sqft",-83.59755,41.700882,0.45 acres,2.0,2.0,1909.0,$68/sqft,2009.0,"$63,000","$21,420"," 2223 Tremainsville Rd Toledo, OH 43613 ",Toledo,OH,43613,,"2223 Tremainsville Rd, Toledo, OH 43613",35.0
3990,"$260,000",5 Beds / 2 Baths,"2,146 sqft",-104.78613,38.822346,"8,365 sqft",5.0,2.0,1959.0,$121/sqft,2016.0,"$195,000","$13,810"," 614 Yellowstone Rd Colorado Springs, CO 80910 ",Colorado Springs,CO,80910,,"614 Yellowstone Rd, Colorado Springs, CO 80910",16.0
3991,"$449,400",4 Beds / 3 Baths,"2,701 sqft",-81.517,30.072178,"10,454 sqft",4.0,3.0,2016.0,$166/sqft,2016.0,"$403,800","$310,140"," 216 Red Cedar Dr Saint Johns, FL 32259 ",Saint Johns,FL,32259,,"216 Red Cedar Dr, Saint Johns, FL 32259",36.0
3992,"$329,000",3 Beds / 3 Baths,"2,067 sqft",-115.25361,36.31915,"3,485 sqft",3.0,3.0,2006.0,$159/sqft,2017.0,"$260,000","$92,960"," 8828 Regatta Bay Pl Las Vegas, NV 89131 ",Las Vegas,NV,89131,,"8828 Regatta Bay Pl, Las Vegas, NV 89131",5.0
3993,"$576,990",5 Beds / 4.5 Baths,"4,072 sqft",-86.63984,36.193977,,5.0,4.5,,$142/sqft,,,," 4299 Stone Hall Blvd Hermitage, TN 37076 ",Hermitage,TN,37076,,"4299 Stone Hall Blvd, Hermitage, TN 37076",41.0
3994,"$170,000",3 Beds / 2 Baths,"1,256 sqft",-110.882126,32.12324,"3,600 sqft",3.0,2.0,2009.0,$135/sqft,2019.0,"$158,600","$10,132"," 5164 E Desert Straw Ln Tucson, AZ 85756 ",Tucson,AZ,85756,,"5164 E Desert Straw Ln, Tucson, AZ 85756",10.0
3995,"$2,090,000",3 Beds / 3 Baths,"2,492 sqft",-84.379,33.83982,,3.0,3.0,2019.0,$839/sqft,,,," 3107 Peachtree Dr NE #1405 Atlanta, GA 30305 ",Atlanta,GA,30305,,"3107 Peachtree Dr NE #1405, Atlanta, GA 30305",2.0
3996,"$289,000",4 Beds / 3 Baths,"2,008 sqft",-77.26304,37.460583,1.20 acres,4.0,3.0,2006.0,$144/sqft,2008.0,"$264,900","$245,200"," 7413 Wellington Woods Rd Henrico, VA 23231 ",Henrico,VA,23231,,"7413 Wellington Woods Rd, Henrico, VA 23231",8.0
3997,"$291,990+",3 Beds / 2.5 Baths,"1,942 sqft",-95.3216,29.728273,,3.0,2.5,,$150/sqft,,,," The Quinn (S104) Plan in Oaks of Lawndale by Meritage Homes Houston, TX 77023 ",Houston,TX,77023,,"The Quinn (S104) Plan in Oaks of Lawndale, Houston, TX 77023",61.0
3998,"$95,000",4 Beds / 1 Bath,"1,557 sqft",-83.07182,39.939987,"5,227 sqft",4.0,1.0,1926.0,$61/sqft,2009.0,"$83,000","$22,790"," 723 Racine Ave Columbus, OH 43204 ",Columbus,OH,43204,,"723 Racine Ave, Columbus, OH 43204",2.0
3999,"$140,000",1 Bed / 1 Bath,700 sqft,-104.91365,39.665142,"1,700 sqft",1.0,1.0,1973.0,$200/sqft,2014.0,"$80,000","$7,580"," 2835 S Monaco Pkwy #1-103 Denver, CO 80222 ",Denver,CO,80222,,"2835 S Monaco Pkwy #1-103, Denver, CO 80222",41.0
4000,"$184,999",3 Beds / 2 Baths,"1,474 sqft",-98.60949,29.357391,,3.0,2.0,,$126/sqft,,,," 5763 Sunset Point San Antonio, TX 78242 ",San Antonio,TX,78242,,"5763 Sunset Point, San Antonio, TX 78242",7.0
4001,"$200,000",2 Beds / 2 Baths,930 sqft,-95.447685,29.747877,,2.0,2.0,1956.0,$215/sqft,,,," 4040 San Felipe St #112 Houston, TX 77027 ",Houston,TX,77027,,"4040 San Felipe St #112, Houston, TX 77027",4.0
4002,"$499,000",5 Beds / 4 Baths,"3,004 sqft",-80.32149,25.576979,"9,450 sqft",5.0,4.0,1975.0,$166/sqft,,,"$201,780"," 8060 SW 205th St Cutler Bay, FL 33189 ",Cutler Bay,FL,33189,,"8060 SW 205th St, Cutler Bay, FL 33189",
4003,"$44,900",1 Bed / 1 Bath,742 sqft,-80.21659,36.06963,"5,227 sqft",1.0,1.0,1939.0,$61/sqft,,,"$12,300"," 1112 Junia Ave Winston Salem, NC 27107 ",Winston Salem,NC,27107,,"1112 Junia Ave, Winston Salem, NC 27107",29.0
4004,"$307,000",2 Beds / 3 Baths,"1,796 sqft",-95.53185,29.774591,"1,350 sqft",2.0,3.0,1982.0,$171/sqft,,,," 727 Bunker Hill Rd #5151 Houston, TX 77024 ",Houston,TX,77024,,"727 Bunker Hill Rd #5151, Houston, TX 77024",180.0
4005,"$114,900",3 Beds / 3 Baths,"1,407 sqft",-79.79746,40.480747,"10,371 sqft",3.0,3.0,1957.0,$82/sqft,,,"$55,000"," 111 Saint Croix Dr Pittsburgh, PA 15235 ",Pittsburgh,PA,15235,,"111 Saint Croix Dr, Pittsburgh, PA 15235",2.0
4006,"$2,500,000",,,-80.203896,25.847448,8712 sqft,,,,,,,," 419 NW 79th St Miami, FL 33150 ",Miami,FL,33150,,"419 NW 79th St, Miami, FL 33150",180.0
4007,"$229,900",4 Beds / 4 Baths,"2,030 sqft",-87.94055,42.941402,0.29 acres,4.0,4.0,1972.0,$113/sqft,,,"$246,100"," 2037 W Klein Ave Milwaukee, WI 53221 ",Milwaukee,WI,53221,,"2037 W Klein Ave, Milwaukee, WI 53221",24.0
4008,"$303,367",4 Beds,"1,908 sqft",-96.17373,41.283005,"6,534 sqft",4.0,,2020.0,$159/sqft,,,"$30,300"," 2615 N 166th St Omaha, NE 68116 ",Omaha,NE,68116,,"2615 N 166th St, Omaha, NE 68116",16.0
4009,"$319,900",4 Beds / 2 Baths,"2,180 sqft",-81.47178,30.314047,0.33 acres,4.0,2.0,1984.0,$147/sqft,2006.0,"$268,000","$202,982"," 2056 Deer Run Trl Jacksonville, FL 32246 ",Jacksonville,FL,32246,,"2056 Deer Run Trl, Jacksonville, FL 32246",33.0
4010,"$175,000",3 Beds / 1 Bath,"1,164 sqft",-78.69975,42.963448,"8,844 sqft",3.0,1.0,1940.0,$150/sqft,2012.0,"$117,000","$144,000"," 63 Harding Rd Williamsville, NY 14221 ",Williamsville,NY,14221,,"63 Harding Rd, Williamsville, NY 14221",4.0
4011,"$313,500",3 Beds / 3 Baths,"1,598 sqft",-104.64115,38.739975,3824 sqft,3.0,3.0,2019.0,$196/sqft,,,," 10945 Rowley Dr Colorado Springs, CO 80925 ",Colorado Springs,CO,80925,,"10945 Rowley Dr, Colorado Springs, CO 80925",8.0
4012,"$269,000",3 Beds / 2 Baths,"1,369 sqft",-80.347305,25.561655,"4,007 sqft",3.0,2.0,1988.0,$196/sqft,2003.0,"$158,000","$83,296"," 22155 SW 97th Ct Cutler Bay, FL 33190 ",Cutler Bay,FL,33190,,"22155 SW 97th Ct, Cutler Bay, FL 33190",4.0
4013,"$109,900",2 Beds / 1 Bath,726 sqft,-82.34521,27.982656,"7,150 sqft",2.0,1.0,1958.0,$151/sqft,1995.0,"$35,000","$18,575"," 4014 Watson Rd Tampa, FL 33610 ",Tampa,FL,33610,,"4014 Watson Rd, Tampa, FL 33610",2.0
4014,"$499,900",2 Beds / 3 Baths,,-79.984344,40.425037,,2.0,3.0,,,,,," 1 Pius St #A4 Pittsburgh, PA 15203 ",Pittsburgh,PA,15203,,"1 Pius St #A4, Pittsburgh, PA 15203",34.0
4015,"$185,000",2 Beds / 2 Baths,"1,114 sqft",-97.32742,32.8584,"4,400 sqft",2.0,2.0,2004.0,$166/sqft,,,," 6368 Geneva Ln Fort Worth, TX 76131 ",Fort Worth,TX,76131,,"6368 Geneva Ln, Fort Worth, TX 76131",12.0
4016,"$162,500",3 Beds / 2 Baths,"1,207 sqft",-86.30768,39.917007,0.49 acres,3.0,2.0,1980.0,$135/sqft,,,," 9072 Cooper Rd Zionsville, IN 46077 ",Zionsville,IN,46077,,"9072 Cooper Rd, Zionsville, IN 46077",5.0
4017,"$385,000",4 Beds / 3 Baths,"2,995 sqft",-84.361084,39.20749,0.84 acres,4.0,3.0,1941.0,$129/sqft,,,"$110,027"," 7727 Keller Rd Cincinnati, OH 45243 ",Cincinnati,OH,45243,,"7727 Keller Rd, Cincinnati, OH 45243",23.0
4018,"$180,000",2 Beds / 2 Baths,"1,312 sqft",-80.16972,25.872871,1312 sqft,2.0,2.0,1981.0,$137/sqft,,,"$173,379"," 2000 Towerside Ter #1509 Miami, FL 33138 ",Miami,FL,33138,,"2000 Towerside Ter #1509, Miami, FL 33138",
4019,"$234,000",3 Beds / 3 Baths,"1,956 sqft",-81.42706,28.388233,"1,989 sqft",3.0,3.0,2008.0,$120/sqft,2008.0,"$264,600","$139,838"," 12208 Triton Ln #12 Orlando, FL 32837 ",Orlando,FL,32837,,"12208 Triton Ln #12, Orlando, FL 32837",2.0
4020,"$189,000",2 Beds / 2 Baths,"1,190 sqft",-84.37638,33.913765,"1,189 sqft",2.0,2.0,1967.0,$159/sqft,2019.0,"$75,000","$59,320"," 346 Carpenter Dr #78 Sandy Springs, GA 30328 ",Sandy Springs,GA,30328,,"346 Carpenter Dr #78, Sandy Springs, GA 30328",26.0
4021,"$469,900",3 Beds / 4 Baths,"2,500 sqft",-95.39584,29.811571,"1,725 sqft",3.0,4.0,2013.0,$188/sqft,,,," 2706 Cortlandt St Houston, TX 77008 ",Houston,TX,77008,,"2706 Cortlandt St, Houston, TX 77008",61.0
4022,"$85,000",,,-81.83471,30.423025,4.14 acres,,,,,2010.0,"$59,500","$62,001"," 10931 Paddington Way Jacksonville, FL 32219 ",Jacksonville,FL,32219,,"10931 Paddington Way, Jacksonville, FL 32219",9.0
4023,"$499,000",3 Beds / 4 Baths,"2,244 sqft",-80.31206,25.88926,"7,500 sqft",3.0,4.0,1961.0,$222/sqft,2016.0,"$345,000","$255,191"," 7330 W 14th Ave Hialeah, FL 33014 ",Hialeah,FL,33014,,"7330 W 14th Ave, Hialeah, FL 33014",
4024,"$22,500",3 Beds / 1 Bath,"1,165 sqft",-82.95198,42.42277,"5,227 sqft",3.0,1.0,1947.0,$19/sqft,2005.0,"$107,000","$17,500"," 11488 Wayburn St Detroit, MI 48224 ",Detroit,MI,48224,,"11488 Wayburn St, Detroit, MI 48224",42.0
